Province,Year,scenario,statistic,rx1day,additive_bias,overlap_n,rx1day_aligned
福建,2049,ssp119,median,65.94,-9.75170038666667,9,56.18829961333333
福建,2050,ssp119,median,65.01,-9.75170038666667,9,55.258299613333335
甘肃,2024,ssp119,median,19.83,-9.707069377444446,9,10.122930622555552
甘肃,2025,ssp119,median,19.78,-9.707069377444446,9,10.072930622555555
甘肃,2026,ssp119,median,20.32,-9.707069377444446,9,10.612930622555554
甘肃,2027,ssp119,median,20.05,-9.707069377444446,9,10.342930622555555
甘肃,2028,ssp119,median,20.26,-9.707069377444446,9,10.552930622555555
甘肃,2029,ssp119,median,19.79,-9.707069377444446,9,10.082930622555553
甘肃,2030,ssp119,median,19.74,-9.707069377444446,9,10.032930622555552
甘肃,2031,ssp119,median,19.88,-9.707069377444446,9,10.172930622555553
甘肃,2032,ssp119,median,20.16,-9.707069377444446,9,10.452930622555554
甘肃,2033,ssp119,median,20.21,-9.707069377444446,9,10.502930622555555
甘肃,2034,ssp119,median,19.99,-9.707069377444446,9,10.282930622555552
甘肃,2035,ssp119,median,19.95,-9.707069377444446,9,10.242930622555553
甘肃,2036,ssp119,median,20.09,-9.707069377444446,9,10.382930622555554
甘肃,2037,ssp119,median,20.01,-9.707069377444446,9,10.302930622555555
甘肃,2038,ssp119,median,20.26,-9.707069377444446,9,10.552930622555555
甘肃,2039,ssp119,median,19.65,-9.707069377444446,9,9.942930622555552
甘肃,2040,ssp119,median,19.74,-9.707069377444446,9,10.032930622555552
甘肃,2041,ssp119,median,19.71,-9.707069377444446,9,10.002930622555555
甘肃,2042,ssp119,median,19.81,-9.707069377444446,9,10.102930622555553
甘肃,2043,ssp119,median,19.49,-9.707069377444446,9,9.782930622555552
甘肃,2044,ssp119,median,19.87,-9.707069377444446,9,10.162930622555555
甘肃,2045,ssp119,median,19.66,-9.707069377444446,9,9.952930622555554
甘肃,2046,ssp119,median,19.36,-9.707069377444446,9,9.652930622555553
甘肃,2047,ssp119,median,19.74,-9.707069377444446,9,10.032930622555552
甘肃,2048,ssp119,median,19.33,-9.707069377444446,9,9.622930622555552
甘肃,2049,ssp119,median,19.55,-9.707069377444446,9,9.842930622555555
甘肃,2050,ssp119,median,19.28,-9.707069377444446,9,9.572930622555555
广东,2024,ssp119,median,66.05,-6.396902514444445,9,59.65309748555555
广东,2025,ssp119,median,64.9,-6.396902514444445,9,58.50309748555556
广东,2026,ssp119,median,68.01,-6.396902514444445,9,61.613097485555556
广东,2027,ssp119,median,65.52,-6.396902514444445,9,59.12309748555555
广东,2028,ssp119,median,66.73,-6.396902514444445,9,60.333097485555555
广东,2029,ssp119,median,68.54,-6.396902514444445,9,62.14309748555556
广东,2030,ssp119,median,66.27,-6.396902514444445,9,59.87309748555555
广东,2031,ssp119,median,68.19,-6.396902514444445,9,61.79309748555555
广东,2032,ssp119,median,66.55,-6.396902514444445,9,60.15309748555555
广东,2033,ssp119,median,67.82,-6.396902514444445,9,61.423097485555544
广东,2034,ssp119,median,67.63,-6.396902514444445,9,61.23309748555555
广东,2035,ssp119,median,64.76,-6.396902514444445,9,58.363097485555556
广东,2036,ssp119,median,66.32,-6.396902514444445,9,59.923097485555544
广东,2037,ssp119,median,66.55,-6.396902514444445,9,60.15309748555555
广东,2038,ssp119,median,66.99,-6.396902514444445,9,60.593097485555546
广东,2039,ssp119,median,66.05,-6.396902514444445,9,59.65309748555555
广东,2040,ssp119,median,67.03,-6.396902514444445,9,60.63309748555555
广东,2041,ssp119,median,67.24,-6.396902514444445,9,60.843097485555546
广东,2042,ssp119,median,70.05,-6.396902514444445,9,63.65309748555555
广东,2043,ssp119,median,66.37,-6.396902514444445,9,59.973097485555556
广东,2044,ssp119,median,67.9,-6.396902514444445,9,61.50309748555556
广东,2045,ssp119,median,67.18,-6.396902514444445,9,60.78309748555556
广东,2046,ssp119,median,66.94,-6.396902514444445,9,60.54309748555555
广东,2047,ssp119,median,68.4,-6.396902514444445,9,62.00309748555556
广东,2048,ssp119,median,66.84,-6.396902514444445,9,60.443097485555555
广东,2049,ssp119,median,67.18,-6.396902514444445,9,60.78309748555556
广东,2050,ssp119,median,68.96,-6.396902514444445,9,62.563097485555545
广西,2024,ssp119,median,59.06,-12.718216295555557,9,46.341783704444445
广西,2025,ssp119,median,59.47,-12.718216295555557,9,46.75178370444444
广西,2026,ssp119,median,58.91,-12.718216295555557,9,46.19178370444444
广西,2027,ssp119,median,59.98,-12.718216295555557,9,47.26178370444444
广西,2028,ssp119,median,60.77,-12.718216295555557,9,48.051783704444446
广西,2029,ssp119,median,60.68,-12.718216295555557,9,47.96178370444444
广西,2030,ssp119,median,58.62,-12.718216295555557,9,45.90178370444444
广西,2031,ssp119,median,60.96,-12.718216295555557,9,48.241783704444444
广西,2032,ssp119,median,59.7,-12.718216295555557,9,46.981783704444446
广西,2033,ssp119,median,60.25,-12.718216295555557,9,47.53178370444444
广西,2034,ssp119,median,59.84,-12.718216295555557,9,47.12178370444445
广西,2035,ssp119,median,59.96,-12.718216295555557,9,47.241783704444444
广西,2036,ssp119,median,59.06,-12.718216295555557,9,46.341783704444445
广西,2037,ssp119,median,58.94,-12.718216295555557,9,46.22178370444444
广西,2038,ssp119,median,59.11,-12.718216295555557,9,46.39178370444444
广西,2039,ssp119,median,58.86,-12.718216295555557,9,46.14178370444444
广西,2040,ssp119,median,59.15,-12.718216295555557,9,46.43178370444444
广西,2041,ssp119,median,60.03,-12.718216295555557,9,47.311783704444444
广西,2042,ssp119,median,60.36,-12.718216295555557,9,47.64178370444444
广西,2043,ssp119,median,60.18,-12.718216295555557,9,47.46178370444444
广西,2044,ssp119,median,61.13,-12.718216295555557,9,48.411783704444446
广西,2045,ssp119,median,60.35,-12.718216295555557,9,47.631783704444445
广西,2046,ssp119,median,60.28,-12.718216295555557,9,47.561783704444444
广西,2047,ssp119,median,60.23,-12.718216295555557,9,47.51178370444444
广西,2048,ssp119,median,59.3,-12.718216295555557,9,46.58178370444444
广西,2049,ssp119,median,60.4,-12.718216295555557,9,47.68178370444444
广西,2050,ssp119,median,60.98,-12.718216295555557,9,48.26178370444444
贵州,2024,ssp119,median,42.27,-5.110265735555555,9,37.159734264444445
贵州,2025,ssp119,median,42.83,-5.110265735555555,9,37.71973426444444
贵州,2026,ssp119,median,41.35,-5.110265735555555,9,36.239734264444444
贵州,2027,ssp119,median,42.75,-5.110265735555555,9,37.63973426444444
贵州,2028,ssp119,median,42.34,-5.110265735555555,9,37.229734264444446
贵州,2029,ssp119,median,42.33,-5.110265735555555,9,37.21973426444444
贵州,2030,ssp119,median,42.21,-5.110265735555555,9,37.09973426444444
贵州,2031,ssp119,median,42.9,-5.110265735555555,9,37.78973426444444
贵州,2032,ssp119,median,42.41,-5.110265735555555,9,37.29973426444444
贵州,2033,ssp119,median,42.2,-5.110265735555555,9,37.089734264444445
贵州,2034,ssp119,median,41.7,-5.110265735555555,9,36.589734264444445
贵州,2035,ssp119,median,42.73,-5.110265735555555,9,37.61973426444444
贵州,2036,ssp119,median,41.56,-5.110265735555555,9,36.449734264444444
贵州,2037,ssp119,median,42.02,-5.110265735555555,9,36.909734264444445
贵州,2038,ssp119,median,42.22,-5.110265735555555,9,37.10973426444444
贵州,2039,ssp119,median,41.44,-5.110265735555555,9,36.32973426444444
贵州,2040,ssp119,median,42.15,-5.110265735555555,9,37.03973426444444
贵州,2041,ssp119,median,42.26,-5.110265735555555,9,37.14973426444444
贵州,2042,ssp119,median,42.68,-5.110265735555555,9,37.56973426444444
贵州,2043,ssp119,median,42.3,-5.110265735555555,9,37.18973426444444
贵州,2044,ssp119,median,41.82,-5.110265735555555,9,36.70973426444444
贵州,2045,ssp119,median,42.11,-5.110265735555555,9,36.99973426444444
贵州,2046,ssp119,median,42.22,-5.110265735555555,9,37.10973426444444
贵州,2047,ssp119,median,42.18,-5.110265735555555,9,37.06973426444444
贵州,2048,ssp119,median,42.57,-5.110265735555555,9,37.45973426444444
贵州,2049,ssp119,median,42.16,-5.110265735555555,9,37.04973426444444
贵州,2050,ssp119,median,42.34,-5.110265735555555,9,37.229734264444446
海南,2024,ssp119,median,79.23,15.07808211666667,9,94.30808211666667
海南,2025,ssp119,median,78.65,15.07808211666667,9,93.72808211666667
海南,2026,ssp119,median,80.06,15.07808211666667,9,95.13808211666667
海南,2027,ssp119,median,77.45,15.07808211666667,9,92.52808211666667
海南,2028,ssp119,median,80.57,15.07808211666667,9,95.64808211666666
海南,2029,ssp119,median,78.63,15.07808211666667,9,93.70808211666666
海南,2030,ssp119,median,80.47,15.07808211666667,9,95.54808211666666
海南,2031,ssp119,median,85.54,15.07808211666667,9,100.61808211666667
海南,2032,ssp119,median,77.26,15.07808211666667,9,92.33808211666667
海南,2033,ssp119,median,75.83,15.07808211666667,9,90.90808211666666
海南,2034,ssp119,median,79.87,15.07808211666667,9,94.94808211666667
海南,2035,ssp119,median,79.8,15.07808211666667,9,94.87808211666666
海南,2036,ssp119,median,77.46,15.07808211666667,9,92.53808211666666
海南,2037,ssp119,median,77.81,15.07808211666667,9,92.88808211666667
海南,2038,ssp119,median,84.87,15.07808211666667,9,99.94808211666667
海南,2039,ssp119,median,80.01,15.07808211666667,9,95.08808211666667
海南,2040,ssp119,median,75.42,15.07808211666667,9,90.49808211666667
海南,2041,ssp119,median,80.53,15.07808211666667,9,95.60808211666667
海南,2042,ssp119,median,78.82,15.07808211666667,9,93.89808211666666
海南,2043,ssp119,median,80.21,15.07808211666667,9,95.28808211666666
海南,2044,ssp119,median,81.72,15.07808211666667,9,96.79808211666666
海南,2045,ssp119,median,79.48,15.07808211666667,9,94.55808211666667
海南,2046,ssp119,median,78.26,15.07808211666667,9,93.33808211666667
海南,2047,ssp119,median,81.15,15.07808211666667,9,96.22808211666667
海南,2048,ssp119,median,77.41,15.07808211666667,9,92.48808211666666
海南,2049,ssp119,median,81.0,15.07808211666667,9,96.07808211666666
海南,2050,ssp119,median,82.07,15.07808211666667,9,97.14808211666666
河北,2024,ssp119,median,44.49,-3.434910666666668,9,41.055089333333335
河北,2025,ssp119,median,45.34,-3.434910666666668,9,41.905089333333336
河北,2026,ssp119,median,43.87,-3.434910666666668,9,40.43508933333333
河北,2027,ssp119,median,44.75,-3.434910666666668,9,41.31508933333333
河北,2028,ssp119,median,44.6,-3.434910666666668,9,41.165089333333334
河北,2029,ssp119,median,44.56,-3.434910666666668,9,41.125089333333335
河北,2030,ssp119,median,44.05,-3.434910666666668,9,40.61508933333333
河北,2031,ssp119,median,43.16,-3.434910666666668,9,39.72508933333333
河北,2032,ssp119,median,44.07,-3.434910666666668,9,40.63508933333333
河北,2033,ssp119,median,44.38,-3.434910666666668,9,40.945089333333335
河北,2034,ssp119,median,43.32,-3.434910666666668,9,39.88508933333333
河北,2035,ssp119,median,43.25,-3.434910666666668,9,39.81508933333333
河北,2036,ssp119,median,43.29,-3.434910666666668,9,39.85508933333333
河北,2037,ssp119,median,42.77,-3.434910666666668,9,39.335089333333336
河北,2038,ssp119,median,43.62,-3.434910666666668,9,40.18508933333333
河北,2039,ssp119,median,42.27,-3.434910666666668,9,38.835089333333336
河北,2040,ssp119,median,43.2,-3.434910666666668,9,39.765089333333336
河北,2041,ssp119,median,43.93,-3.434910666666668,9,40.49508933333333
河北,2042,ssp119,median,43.71,-3.434910666666668,9,40.275089333333334
河北,2043,ssp119,median,41.06,-3.434910666666668,9,37.625089333333335
河北,2044,ssp119,median,43.88,-3.434910666666668,9,40.445089333333335
河北,2045,ssp119,median,43.27,-3.434910666666668,9,39.835089333333336
河北,2046,ssp119,median,42.62,-3.434910666666668,9,39.18508933333333
河北,2047,ssp119,median,43.42,-3.434910666666668,9,39.985089333333335
河北,2048,ssp119,median,41.87,-3.434910666666668,9,38.43508933333333
河北,2049,ssp119,median,43.31,-3.434910666666668,9,39.875089333333335
河北,2050,ssp119,median,42.56,-3.434910666666668,9,39.125089333333335
黑龙江,2024,ssp119,median,33.94,-10.51732418,9,23.42267582
黑龙江,2025,ssp119,median,34.12,-10.51732418,9,23.602675819999998
黑龙江,2026,ssp119,median,34.03,-10.51732418,9,23.512675820000002
黑龙江,2027,ssp119,median,33.75,-10.51732418,9,23.23267582
黑龙江,2028,ssp119,median,33.73,-10.51732418,9,23.212675819999998
黑龙江,2029,ssp119,median,33.94,-10.51732418,9,23.42267582
黑龙江,2030,ssp119,median,33.28,-10.51732418,9,22.762675820000002
黑龙江,2031,ssp119,median,33.17,-10.51732418,9,22.652675820000002
黑龙江,2032,ssp119,median,33.57,-10.51732418,9,23.05267582
黑龙江,2033,ssp119,median,33.63,-10.51732418,9,23.112675820000003
黑龙江,2034,ssp119,median,33.27,-10.51732418,9,22.752675820000004
黑龙江,2035,ssp119,median,34.08,-10.51732418,9,23.56267582
黑龙江,2036,ssp119,median,33.55,-10.51732418,9,23.032675819999998
黑龙江,2037,ssp119,median,33.76,-10.51732418,9,23.24267582
黑龙江,2038,ssp119,median,33.28,-10.51732418,9,22.762675820000002
黑龙江,2039,ssp119,median,32.89,-10.51732418,9,22.37267582
黑龙江,2040,ssp119,median,33.15,-10.51732418,9,22.63267582
黑龙江,2041,ssp119,median,33.39,-10.51732418,9,22.87267582
黑龙江,2042,ssp119,median,33.92,-10.51732418,9,23.402675820000002
黑龙江,2043,ssp119,median,32.81,-10.51732418,9,22.292675820000003
黑龙江,2044,ssp119,median,32.79,-10.51732418,9,22.27267582
黑龙江,2045,ssp119,median,32.85,-10.51732418,9,22.332675820000002
黑龙江,2046,ssp119,median,33.47,-10.51732418,9,22.95267582
黑龙江,2047,ssp119,median,33.1,-10.51732418,9,22.582675820000002
黑龙江,2048,ssp119,median,32.41,-10.51732418,9,21.892675819999997
黑龙江,2049,ssp119,median,33.15,-10.51732418,9,22.63267582
黑龙江,2050,ssp119,median,33.28,-10.51732418,9,22.762675820000002
河南,2024,ssp119,median,53.53,-4.747102082222223,9,48.78289791777778
河南,2025,ssp119,median,50.99,-4.747102082222223,9,46.24289791777778
河南,2026,ssp119,median,52.79,-4.747102082222223,9,48.04289791777778
河南,2027,ssp119,median,53.15,-4.747102082222223,9,48.40289791777778
河南,2028,ssp119,median,51.76,-4.747102082222223,9,47.01289791777778
河南,2029,ssp119,median,51.76,-4.747102082222223,9,47.01289791777778
河南,2030,ssp119,median,52.63,-4.747102082222223,9,47.88289791777778
河南,2031,ssp119,median,52.33,-4.747102082222223,9,47.58289791777778
河南,2032,ssp119,median,50.73,-4.747102082222223,9,45.98289791777778
河南,2033,ssp119,median,49.57,-4.747102082222223,9,44.82289791777778
河南,2034,ssp119,median,50.98,-4.747102082222223,9,46.23289791777778
河南,2035,ssp119,median,51.38,-4.747102082222223,9,46.63289791777778
河南,2036,ssp119,median,51.56,-4.747102082222223,9,46.81289791777778
河南,2037,ssp119,median,51.42,-4.747102082222223,9,46.67289791777778
河南,2038,ssp119,median,51.43,-4.747102082222223,9,46.68289791777778
河南,2039,ssp119,median,52.55,-4.747102082222223,9,47.80289791777778
河南,2040,ssp119,median,51.73,-4.747102082222223,9,46.98289791777778
河南,2041,ssp119,median,50.79,-4.747102082222223,9,46.04289791777778
河南,2042,ssp119,median,50.28,-4.747102082222223,9,45.53289791777778
河南,2043,ssp119,median,50.04,-4.747102082222223,9,45.29289791777778
河南,2044,ssp119,median,51.52,-4.747102082222223,9,46.77289791777778
河南,2045,ssp119,median,51.58,-4.747102082222223,9,46.83289791777778
河南,2046,ssp119,median,51.49,-4.747102082222223,9,46.74289791777778
河南,2047,ssp119,median,50.42,-4.747102082222223,9,45.67289791777778
河南,2048,ssp119,median,50.71,-4.747102082222223,9,45.96289791777778
河南,2049,ssp119,median,51.67,-4.747102082222223,9,46.92289791777778
河南,2050,ssp119,median,49.16,-4.747102082222223,9,44.41289791777778
湖北,2024,ssp119,median,57.14,-12.424254776666665,9,44.715745223333336
湖北,2025,ssp119,median,56.92,-12.424254776666665,9,44.49574522333334
湖北,2026,ssp119,median,56.24,-12.424254776666665,9,43.81574522333334
湖北,2027,ssp119,median,57.41,-12.424254776666665,9,44.98574522333333
湖北,2028,ssp119,median,57.9,-12.424254776666665,9,45.475745223333334
湖北,2029,ssp119,median,57.08,-12.424254776666665,9,44.655745223333334
湖北,2030,ssp119,median,57.1,-12.424254776666665,9,44.67574522333334
湖北,2031,ssp119,median,56.57,-12.424254776666665,9,44.145745223333336
湖北,2032,ssp119,median,56.7,-12.424254776666665,9,44.27574522333334
湖北,2033,ssp119,median,56.38,-12.424254776666665,9,43.95574522333334
湖北,2034,ssp119,median,56.31,-12.424254776666665,9,43.88574522333334
湖北,2035,ssp119,median,58.22,-12.424254776666665,9,45.795745223333334
湖北,2036,ssp119,median,56.54,-12.424254776666665,9,44.115745223333334
湖北,2037,ssp119,median,55.85,-12.424254776666665,9,43.42574522333334
湖北,2038,ssp119,median,57.24,-12.424254776666665,9,44.81574522333334
湖北,2039,ssp119,median,57.12,-12.424254776666665,9,44.69574522333333
湖北,2040,ssp119,median,57.61,-12.424254776666665,9,45.185745223333335
湖北,2041,ssp119,median,57.19,-12.424254776666665,9,44.76574522333333
湖北,2042,ssp119,median,56.87,-12.424254776666665,9,44.44574522333333
湖北,2043,ssp119,median,56.46,-12.424254776666665,9,44.035745223333336
湖北,2044,ssp119,median,55.9,-12.424254776666665,9,43.475745223333334
湖北,2045,ssp119,median,56.51,-12.424254776666665,9,44.08574522333333
湖北,2046,ssp119,median,57.07,-12.424254776666665,9,44.645745223333336
湖北,2047,ssp119,median,55.93,-12.424254776666665,9,43.505745223333335
湖北,2048,ssp119,median,57.11,-12.424254776666665,9,44.685745223333335
湖北,2049,ssp119,median,57.8,-12.424254776666665,9,45.37574522333333
湖北,2050,ssp119,median,56.03,-12.424254776666665,9,43.60574522333334
湖南,2024,ssp119,median,56.91,-18.10602976,9,38.80397024
湖南,2025,ssp119,median,56.81,-18.10602976,9,38.703970240000004
湖南,2026,ssp119,median,55.73,-18.10602976,9,37.62397024
湖南,2027,ssp119,median,56.8,-18.10602976,9,38.69397024
湖南,2028,ssp119,median,57.65,-18.10602976,9,39.54397024
湖南,2029,ssp119,median,57.68,-18.10602976,9,39.57397024
湖南,2030,ssp119,median,56.35,-18.10602976,9,38.24397024
湖南,2031,ssp119,median,56.16,-18.10602976,9,38.05397024
湖南,2032,ssp119,median,55.59,-18.10602976,9,37.483970240000005
湖南,2033,ssp119,median,56.09,-18.10602976,9,37.983970240000005
湖南,2034,ssp119,median,56.36,-18.10602976,9,38.25397024
湖南,2035,ssp119,median,56.44,-18.10602976,9,38.33397024
湖南,2036,ssp119,median,55.9,-18.10602976,9,37.79397024
湖南,2037,ssp119,median,55.01,-18.10602976,9,36.90397024
湖南,2038,ssp119,median,57.39,-18.10602976,9,39.28397024
湖南,2039,ssp119,median,56.24,-18.10602976,9,38.133970240000004
湖南,2040,ssp119,median,56.67,-18.10602976,9,38.56397024
湖南,2041,ssp119,median,57.11,-18.10602976,9,39.00397024
湖南,2042,ssp119,median,57.24,-18.10602976,9,39.133970240000004
湖南,2043,ssp119,median,55.61,-18.10602976,9,37.50397024
湖南,2044,ssp119,median,56.59,-18.10602976,9,38.483970240000005
湖南,2045,ssp119,median,55.96,-18.10602976,9,37.85397024
湖南,2046,ssp119,median,56.09,-18.10602976,9,37.983970240000005
湖南,2047,ssp119,median,56.13,-18.10602976,9,38.023970240000004
湖南,2048,ssp119,median,55.71,-18.10602976,9,37.60397024
湖南,2049,ssp119,median,57.18,-18.10602976,9,39.07397024
湖南,2050,ssp119,median,56.19,-18.10602976,9,38.08397024
江苏,2024,ssp119,median,58.31,5.817979987777779,9,64.12797998777778
江苏,2025,ssp119,median,59.01,5.817979987777779,9,64.82797998777778
江苏,2026,ssp119,median,60.37,5.817979987777779,9,66.18797998777778
江苏,2027,ssp119,median,58.04,5.817979987777779,9,63.85797998777778
江苏,2028,ssp119,median,58.35,5.817979987777779,9,64.16797998777778
江苏,2029,ssp119,median,58.9,5.817979987777779,9,64.71797998777778
江苏,2030,ssp119,median,58.65,5.817979987777779,9,64.46797998777778
江苏,2031,ssp119,median,58.21,5.817979987777779,9,64.02797998777778
江苏,2032,ssp119,median,58.72,5.817979987777779,9,64.53797998777777
江苏,2033,ssp119,median,59.25,5.817979987777779,9,65.06797998777778
江苏,2034,ssp119,median,56.53,5.817979987777779,9,62.34797998777778
江苏,2035,ssp119,median,58.29,5.817979987777779,9,64.10797998777778
江苏,2036,ssp119,median,57.14,5.817979987777779,9,62.957979987777776
江苏,2037,ssp119,median,57.56,5.817979987777779,9,63.37797998777778
江苏,2038,ssp119,median,59.22,5.817979987777779,9,65.03797998777777
江苏,2039,ssp119,median,58.7,5.817979987777779,9,64.51797998777778
江苏,2040,ssp119,median,59.35,5.817979987777779,9,65.16797998777778
江苏,2041,ssp119,median,60.89,5.817979987777779,9,66.70797998777778
江苏,2042,ssp119,median,59.42,5.817979987777779,9,65.23797998777778
江苏,2043,ssp119,median,57.87,5.817979987777779,9,63.68797998777778
江苏,2044,ssp119,median,57.16,5.817979987777779,9,62.97797998777777
江苏,2045,ssp119,median,58.31,5.817979987777779,9,64.12797998777778
江苏,2046,ssp119,median,58.04,5.817979987777779,9,63.85797998777778
江苏,2047,ssp119,median,58.52,5.817979987777779,9,64.33797998777779
江苏,2048,ssp119,median,57.25,5.817979987777779,9,63.067979987777775
江苏,2049,ssp119,median,58.15,5.817979987777779,9,63.96797998777778
江苏,2050,ssp119,median,57.64,5.817979987777779,9,63.457979987777776
江西,2024,ssp119,median,62.52,-13.107938043333334,9,49.41206195666667
江西,2025,ssp119,median,64.5,-13.107938043333334,9,51.392061956666666
江西,2026,ssp119,median,63.66,-13.107938043333334,9,50.55206195666666
江西,2027,ssp119,median,61.82,-13.107938043333334,9,48.712061956666666
江西,2028,ssp119,median,63.3,-13.107938043333334,9,50.19206195666666
江西,2029,ssp119,median,64.67,-13.107938043333334,9,51.56206195666667
江西,2030,ssp119,median,63.99,-13.107938043333334,9,50.88206195666667
江西,2031,ssp119,median,62.27,-13.107938043333334,9,49.16206195666667
江西,2032,ssp119,median,61.77,-13.107938043333334,9,48.66206195666667
江西,2033,ssp119,median,62.64,-13.107938043333334,9,49.532061956666666
江西,2034,ssp119,median,62.15,-13.107938043333334,9,49.042061956666664
江西,2035,ssp119,median,62.69,-13.107938043333334,9,49.582061956666664
江西,2036,ssp119,median,62.7,-13.107938043333334,9,49.59206195666667
江西,2037,ssp119,median,62.78,-13.107938043333334,9,49.67206195666667
江西,2038,ssp119,median,64.27,-13.107938043333334,9,51.16206195666666
江西,2039,ssp119,median,62.41,-13.107938043333334,9,49.30206195666666
江西,2040,ssp119,median,63.31,-13.107938043333334,9,50.20206195666667
江西,2041,ssp119,median,63.08,-13.107938043333334,9,49.972061956666664
江西,2042,ssp119,median,63.93,-13.107938043333334,9,50.822061956666666
江西,2043,ssp119,median,61.47,-13.107938043333334,9,48.362061956666665
江西,2044,ssp119,median,63.5,-13.107938043333334,9,50.392061956666666
江西,2045,ssp119,median,61.93,-13.107938043333334,9,48.822061956666666
江西,2046,ssp119,median,61.58,-13.107938043333334,9,48.472061956666664
江西,2047,ssp119,median,62.16,-13.107938043333334,9,49.05206195666666
江西,2048,ssp119,median,61.83,-13.107938043333334,9,48.722061956666664
江西,2049,ssp119,median,63.07,-13.107938043333334,9,49.962061956666666
江西,2050,ssp119,median,62.4,-13.107938043333334,9,49.292061956666664
吉林,2024,ssp119,median,40.38,-5.663422752222222,9,34.71657724777778
吉林,2025,ssp119,median,41.81,-5.663422752222222,9,36.14657724777778
吉林,2026,ssp119,median,40.88,-5.663422752222222,9,35.21657724777778
吉林,2027,ssp119,median,40.8,-5.663422752222222,9,35.13657724777777
吉林,2028,ssp119,median,41.94,-5.663422752222222,9,36.27657724777777
吉林,2029,ssp119,median,41.51,-5.663422752222222,9,35.84657724777777
吉林,2030,ssp119,median,40.87,-5.663422752222222,9,35.20657724777777
吉林,2031,ssp119,median,40.04,-5.663422752222222,9,34.376577247777774
吉林,2032,ssp119,median,40.92,-5.663422752222222,9,35.25657724777778
吉林,2033,ssp119,median,41.39,-5.663422752222222,9,35.726577247777776
吉林,2034,ssp119,median,40.45,-5.663422752222222,9,34.78657724777778
吉林,2035,ssp119,median,41.23,-5.663422752222222,9,35.56657724777777
吉林,2036,ssp119,median,40.96,-5.663422752222222,9,35.296577247777776
吉林,2037,ssp119,median,40.34,-5.663422752222222,9,34.67657724777778
吉林,2038,ssp119,median,39.63,-5.663422752222222,9,33.96657724777778
吉林,2039,ssp119,median,40.99,-5.663422752222222,9,35.32657724777778
吉林,2040,ssp119,median,40.71,-5.663422752222222,9,35.046577247777776
吉林,2041,ssp119,median,40.77,-5.663422752222222,9,35.10657724777778
吉林,2042,ssp119,median,41.12,-5.663422752222222,9,35.45657724777777
吉林,2043,ssp119,median,39.9,-5.663422752222222,9,34.236577247777774
吉林,2044,ssp119,median,40.23,-5.663422752222222,9,34.56657724777777
吉林,2045,ssp119,median,39.78,-5.663422752222222,9,34.11657724777778
吉林,2046,ssp119,median,39.99,-5.663422752222222,9,34.32657724777778
吉林,2047,ssp119,median,39.79,-5.663422752222222,9,34.126577247777774
吉林,2048,ssp119,median,40.4,-5.663422752222222,9,34.736577247777774
吉林,2049,ssp119,median,40.26,-5.663422752222222,9,34.59657724777777
吉林,2050,ssp119,median,40.35,-5.663422752222222,9,34.68657724777778
辽宁,2024,ssp119,median,50.95,-0.2993678000000016,9,50.650632200000004
辽宁,2025,ssp119,median,53.17,-0.2993678000000016,9,52.8706322
辽宁,2026,ssp119,median,52.85,-0.2993678000000016,9,52.5506322
辽宁,2027,ssp119,median,51.22,-0.2993678000000016,9,50.9206322
辽宁,2028,ssp119,median,51.4,-0.2993678000000016,9,51.1006322
辽宁,2029,ssp119,median,53.3,-0.2993678000000016,9,53.0006322
辽宁,2030,ssp119,median,53.16,-0.2993678000000016,9,52.8606322
辽宁,2031,ssp119,median,51.05,-0.2993678000000016,9,50.7506322
辽宁,2032,ssp119,median,51.29,-0.2993678000000016,9,50.9906322
辽宁,2033,ssp119,median,51.06,-0.2993678000000016,9,50.7606322
辽宁,2034,ssp119,median,50.9,-0.2993678000000016,9,50.6006322
辽宁,2035,ssp119,median,52.02,-0.2993678000000016,9,51.720632200000004
辽宁,2036,ssp119,median,53.18,-0.2993678000000016,9,52.8806322
辽宁,2037,ssp119,median,52.23,-0.2993678000000016,9,51.9306322
辽宁,2038,ssp119,median,51.07,-0.2993678000000016,9,50.7706322
辽宁,2039,ssp119,median,52.57,-0.2993678000000016,9,52.2706322
辽宁,2040,ssp119,median,50.17,-0.2993678000000016,9,49.8706322
辽宁,2041,ssp119,median,51.01,-0.2993678000000016,9,50.7106322
辽宁,2042,ssp119,median,50.49,-0.2993678000000016,9,50.1906322
辽宁,2043,ssp119,median,50.01,-0.2993678000000016,9,49.7106322
辽宁,2044,ssp119,median,50.9,-0.2993678000000016,9,50.6006322
辽宁,2045,ssp119,median,50.86,-0.2993678000000016,9,50.5606322
辽宁,2046,ssp119,median,51.03,-0.2993678000000016,9,50.7306322
辽宁,2047,ssp119,median,49.84,-0.2993678000000016,9,49.540632200000005
辽宁,2048,ssp119,median,49.56,-0.2993678000000016,9,49.2606322
辽宁,2049,ssp119,median,50.51,-0.2993678000000016,9,50.2106322
辽宁,2050,ssp119,median,50.52,-0.2993678000000016,9,50.220632200000004
内蒙古,2024,ssp119,median,25.28,-14.546335766999997,9,10.733664233000004
内蒙古,2025,ssp119,median,25.3,-14.546335766999997,9,10.753664233000004
内蒙古,2026,ssp119,median,25.15,-14.546335766999997,9,10.603664233000002
内蒙古,2027,ssp119,median,24.62,-14.546335766999997,9,10.073664233000004
内蒙古,2028,ssp119,median,24.76,-14.546335766999997,9,10.213664233000005
