province,province_code,year,time_key,scenario,statistic,tas,source_file,data_stage,Province
Gansu Sheng,CHN.147295902,1992,1992-07,historical,p10,4.5,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1993,1993-07,historical,p10,4.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1994,1994-07,historical,p10,4.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1995,1995-07,historical,p10,4.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1996,1996-07,historical,p10,5.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1997,1997-07,historical,p10,5.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1998,1998-07,historical,p10,4.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1999,1999-07,historical,p10,5.08,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2000,2000-07,historical,p10,5.17,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2001,2001-07,historical,p10,5.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2002,2002-07,historical,p10,5.32,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2003,2003-07,historical,p10,5.19,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2004,2004-07,historical,p10,5.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2005,2005-07,historical,p10,5.21,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2006,2006-07,historical,p10,5.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2007,2007-07,historical,p10,5.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2008,2008-07,historical,p10,5.12,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2009,2009-07,historical,p10,5.35,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2010,2010-07,historical,p10,5.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2011,2011-07,historical,p10,5.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2012,2012-07,historical,p10,5.5,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2013,2013-07,historical,p10,5.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2014,2014-07,historical,p10,5.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1950,1950-07,historical,p90,5.95,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1951,1951-07,historical,p90,5.68,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1952,1952-07,historical,p90,5.59,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1953,1953-07,historical,p90,5.91,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1954,1954-07,historical,p90,5.89,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1955,1955-07,historical,p90,5.88,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1956,1956-07,historical,p90,5.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1957,1957-07,historical,p90,5.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1958,1958-07,historical,p90,5.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1959,1959-07,historical,p90,5.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1960,1960-07,historical,p90,5.68,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1961,1961-07,historical,p90,5.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1962,1962-07,historical,p90,5.91,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1963,1963-07,historical,p90,5.91,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1964,1964-07,historical,p90,5.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1965,1965-07,historical,p90,5.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1966,1966-07,historical,p90,5.57,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1967,1967-07,historical,p90,5.67,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1968,1968-07,historical,p90,5.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1969,1969-07,historical,p90,5.5,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1970,1970-07,historical,p90,5.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1971,1971-07,historical,p90,5.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1972,1972-07,historical,p90,5.63,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1973,1973-07,historical,p90,5.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1974,1974-07,historical,p90,5.64,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1975,1975-07,historical,p90,5.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1976,1976-07,historical,p90,5.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1977,1977-07,historical,p90,5.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1978,1978-07,historical,p90,5.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1979,1979-07,historical,p90,5.74,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1980,1980-07,historical,p90,5.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1981,1981-07,historical,p90,5.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1982,1982-07,historical,p90,5.75,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1983,1983-07,historical,p90,5.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1984,1984-07,historical,p90,5.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1985,1985-07,historical,p90,5.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1986,1986-07,historical,p90,5.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1987,1987-07,historical,p90,5.93,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1988,1988-07,historical,p90,5.88,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1989,1989-07,historical,p90,5.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1990,1990-07,historical,p90,6.04,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1991,1991-07,historical,p90,6.04,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1992,1992-07,historical,p90,5.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1993,1993-07,historical,p90,5.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1994,1994-07,historical,p90,5.95,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1995,1995-07,historical,p90,6.05,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1996,1996-07,historical,p90,6.21,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1997,1997-07,historical,p90,6.17,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1998,1998-07,historical,p90,6.19,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,1999,1999-07,historical,p90,6.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2000,2000-07,historical,p90,6.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2001,2001-07,historical,p90,6.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2002,2002-07,historical,p90,6.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2003,2003-07,historical,p90,6.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2004,2004-07,historical,p90,6.59,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2005,2005-07,historical,p90,6.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2006,2006-07,historical,p90,6.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2007,2007-07,historical,p90,6.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2008,2008-07,historical,p90,6.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2009,2009-07,historical,p90,6.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2010,2010-07,historical,p90,6.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2011,2011-07,historical,p90,6.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2012,2012-07,historical,p90,6.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2013,2013-07,historical,p90,6.8,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Gansu Sheng,CHN.147295902,2014,2014-07,historical,p90,6.79,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,甘肃
Guangdong Sheng,CHN.147295903,1950,1950-07,historical,median,21.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1951,1951-07,historical,median,21.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1952,1952-07,historical,median,21.65,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1953,1953-07,historical,median,21.64,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1954,1954-07,historical,median,21.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1955,1955-07,historical,median,21.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1956,1956-07,historical,median,21.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1957,1957-07,historical,median,21.69,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1958,1958-07,historical,median,21.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1959,1959-07,historical,median,21.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1960,1960-07,historical,median,21.52,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1961,1961-07,historical,median,21.64,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1962,1962-07,historical,median,21.59,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1963,1963-07,historical,median,21.49,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1964,1964-07,historical,median,21.32,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1965,1965-07,historical,median,21.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1966,1966-07,historical,median,21.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1967,1967-07,historical,median,21.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1968,1968-07,historical,median,21.41,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1969,1969-07,historical,median,21.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1970,1970-07,historical,median,21.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1971,1971-07,historical,median,21.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1972,1972-07,historical,median,21.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1973,1973-07,historical,median,21.6,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1974,1974-07,historical,median,21.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1975,1975-07,historical,median,21.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1976,1976-07,historical,median,21.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1977,1977-07,historical,median,21.41,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1978,1978-07,historical,median,21.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1979,1979-07,historical,median,21.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1980,1980-07,historical,median,21.49,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1981,1981-07,historical,median,21.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1982,1982-07,historical,median,21.42,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1983,1983-07,historical,median,21.27,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1984,1984-07,historical,median,21.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1985,1985-07,historical,median,21.33,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1986,1986-07,historical,median,21.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1987,1987-07,historical,median,21.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1988,1988-07,historical,median,21.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1989,1989-07,historical,median,21.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
Guangdong Sheng,CHN.147295903,1990,1990-07,historical,median,21.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,广东
