Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,baseline_mode,baseline_mode_label
湖北,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,29.80911874474936,0.009683762998131982,29.818802507747492,0.009683762998133005,37.339883522154366,44.10463411222223,6.764750590067862,lancet_ets,Lancet-like ETS baseline
湖南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,30.382399624793386,0.011898256781378755,30.394297881574765,0.011898256781378791,32.73558223131605,41.04730357333334,8.311721342017286,lancet_ets,Lancet-like ETS baseline
甘肃,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,28.760179756855663,0.004427551151504953,28.764607308007168,0.004427551151504616,8.398881438664631,11.491819511444442,3.092938072779811,lancet_ets,Lancet-like ETS baseline
福建,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,21.884734623855326,0.03025163865291316,21.91498626250824,0.03025163865291347,36.12441289967077,57.25718850222223,21.132775602551455,lancet_ets,Lancet-like ETS baseline
西藏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,28.19774283428031,0.014649742863695053,28.212392577144005,0.014649742863696247,-0.5629474846893467,9.670869338444444,10.23381682313379,lancet_ets,Lancet-like ETS baseline
贵州,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,19.382641036551693,0.00751029820361543,19.39015133475531,0.007510298203616372,34.739959623708856,39.986400931111106,5.24644130740225,lancet_ets,Lancet-like ETS baseline
辽宁,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,18.81700783666134,-0.00457699933856093,18.81243083732278,-0.0045769993385604835,62.220191963655544,59.022854422222224,-3.1973375414333205,lancet_ets,Lancet-like ETS baseline
重庆,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,29.712679948108168,0.009791493538070588,29.72247144164624,0.009791493538070739,43.86207973077786,50.702087246666665,6.840007515888807,lancet_ets,Lancet-like ETS baseline
陕西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,31.853071955908835,-0.0005744783529154157,31.852497477555918,-0.0005744783529166853,31.38664933461126,30.985338111111115,-0.40131122350014437,lancet_ets,Lancet-like ETS baseline
青海,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,25.122361507963134,0.004662589666137512,25.12702409762927,0.0046625896661360855,5.951731028433,9.208859089222223,3.2571280607892232,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,28.704012042104328,-0.0006729465869666651,28.70333909551736,-0.0006729465869668161,26.89610696780329,26.426009153333332,-0.470097814469959,lancet_ets,Lancet-like ETS baseline
上海,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.629659469950855,-0.02094691095538864,28.608712558995467,-0.02094691095538792,115.39469490289476,100.7618885988889,-14.632806304005854,lancet_ets,Lancet-like ETS baseline
云南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.920048155908628,0.008579013535447702,29.928627169444077,0.00857901353544932,20.84046911840916,26.833478952222222,5.993009833813062,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.979943203443046,-0.004100804396872866,29.975842399046172,-0.0041008043968737695,12.931681364238123,10.066997566333333,-2.8646837979047906,lancet_ets,Lancet-like ETS baseline
北京,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,35.76044341101053,-0.01503382393014883,35.74540958708038,-0.015033823930146184,85.51864526557621,75.01652234888888,-10.502122916687327,lancet_ets,Lancet-like ETS baseline
吉林,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,30.383208273313116,-0.009422870367070546,30.373785402946044,-0.009422870367071567,43.92574370177605,37.34324391444444,-6.5824997873316065,lancet_ets,Lancet-like ETS baseline
四川,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.173766644685863,0.008964638668633814,29.182731283354496,0.008964638668633285,15.418393935188469,21.680788495555554,6.262394560367085,lancet_ets,Lancet-like ETS baseline
天津,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.855126377909986,0.06906261586764874,28.924188993777634,0.06906261586764728,23.534591889264505,71.77940865444444,48.244816765179934,lancet_ets,Lancet-like ETS baseline
宁夏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,25.51294639342082,0.011096658279421332,25.52404305170024,0.011096658279420524,16.651113558278134,24.402865192222222,7.751751633944089,lancet_ets,Lancet-like ETS baseline
安徽,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,19.923774906098103,0.07344947462546532,19.99722438072357,0.07344947462546614,0.39409082847862464,51.70341933111111,51.30932850263248,lancet_ets,Lancet-like ETS baseline
山东,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,26.049221862130043,-0.016875324469278367,26.032346537660764,-0.016875324469278752,66.69212283533625,54.903589681111114,-11.788533154225135,lancet_ets,Lancet-like ETS baseline
山西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.552800061741905,0.0033225585061156184,29.556122620248022,0.003322558506116735,31.23025230049783,33.551279737777776,2.3210274372799446,lancet_ets,Lancet-like ETS baseline
广东,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,30.227363841687712,0.09857836353564073,30.325942205223352,0.09857836353564053,-8.631537342966666,60.231986374444446,68.86352371741111,lancet_ets,Lancet-like ETS baseline
广西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,30.42963585157488,0.060368601942006626,30.490004453516885,0.060368601942005995,6.445867726925684,48.61733926,42.17147153307432,lancet_ets,Lancet-like ETS baseline
新疆,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,25.323679693872077,0.0003517480474192462,25.324031441919495,0.00035174804741799903,3.9681688680408773,4.213888203777778,0.2457193357369003,lancet_ets,Lancet-like ETS baseline
江苏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,24.48060382742358,-0.0020422624606724685,24.478561564962906,-0.002042262460673072,65.94019129570692,64.51353554333333,-1.4266557523735912,lancet_ets,Lancet-like ETS baseline
江西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.672263369649695,-0.0034438524816621,29.668819517168032,-0.0034438524816629013,52.036710167827735,49.63095084555556,-2.405759322272175,lancet_ets,Lancet-like ETS baseline
河北,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.61718234329627,-0.05902088289934654,28.558161460396924,-0.059020882899346816,82.19397863597658,40.963978222222224,-41.230000413754354,lancet_ets,Lancet-like ETS baseline
河南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,20.759177746012945,-0.12323487964461784,20.635942866368328,-0.12323487964461677,130.78396645835275,44.69623125111111,-86.08773520724165,lancet_ets,Lancet-like ETS baseline
浙江,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,20.42076457436648,0.10359620051597733,20.524360774882457,0.10359620051597673,-14.404012986043568,57.964802597777776,72.36881558382134,lancet_ets,Lancet-like ETS baseline
海南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,27.212778743264707,0.03387410892461393,27.24665285218932,0.03387410892461418,67.50588193236415,91.16919322777778,23.663311295413635,lancet_ets,Lancet-like ETS baseline
湖北,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,29.80911874474936,0.008280889734466812,29.817399634483827,0.008280889734468388,37.339883522154366,43.124634112222225,5.784750590067858,lancet_ets,Lancet-like ETS baseline
湖南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,30.382399624793386,0.01068625062841633,30.393085875421804,0.010686250628417326,32.73558223131605,40.20063690666667,7.465054675350615,lancet_ets,Lancet-like ETS baseline
甘肃,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.760179756855663,0.00386926485269943,28.764049021708363,0.003869264852699672,8.398881438664631,11.101819511444443,2.702938072779812,lancet_ets,Lancet-like ETS baseline
福建,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,21.884734623855326,0.02985399883894909,21.914588622694275,0.02985399883894857,36.12441289967077,56.979410724444435,20.854997824773662,lancet_ets,Lancet-like ETS baseline
西藏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp370,SSP3-7.0（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,p10,28.19774283428031,0.014128039427774223,28.211870873708083,0.014128039427774297,-0.5629474846893467,9.306424894,9.869372378689345,lancet_ets,Lancet-like ETS baseline
